districtid,weekid,neighborhoodzscore,statezscore
624,12,-1.09,-0.28
624,13,-0.45,-0.32
624,14,-0.44,-0.43
624,15,-0.73,-0.42
624,16,-0.45,-0.35
624,17,0.0,-0.34
624,18,-0.6,-0.27
624,19,-0.97,-0.29
624,20,-1.28,-0.51
624,21,-0.87,-0.72
624,22,-1.05,-0.76
624,23,-0.87,-0.63
624,24,-0.48,-0.21
624,25,-0.43,-0.32
625,1,0.0,0.0
625,2,0.0,0.0
625,3,0.0,0.0
625,4,0.0,0.0
625,5,0.0,0.0
625,6,0.0,0.0
625,7,-0.44,-0.29
625,8,4.62,0.18
625,9,5.47,0.6
625,10,0.36,0.63
625,11,0.33,0.39
625,12,-0.05,0.12
625,13,0.69,-0.25
625,14,-0.73,-0.54
625,15,0.59,-0.1
625,16,-0.22,-0.29
625,17,-0.77,-0.5
625,18,-0.46,-0.42
625,19,-0.14,-0.16
625,20,-0.24,-0.12
625,21,-0.38,-0.18
625,22,-0.24,0.08
625,23,-0.42,-0.26
625,24,-0.46,-0.29
625,25,-0.54,-0.44
626,1,0.0,0.0
626,2,0.0,0.0
626,3,0.0,0.0
626,4,0.0,0.0
626,5,0.0,0.0
626,6,0.0,0.0
626,7,-0.71,-0.25
626,8,-0.45,-0.31
626,9,0.2,-0.24
626,10,-0.41,-0.3
626,11,-0.56,-0.3
626,12,0.0,-0.39
626,13,-0.76,-0.39
626,14,-1.12,-0.38
626,15,-0.83,-0.39
626,16,-1.41,-0.45
626,17,-0.49,-0.43
626,18,-0.37,-0.44
626,19,-0.48,-0.45
626,20,-0.65,-0.41
626,21,-0.46,-0.35
626,22,0.44,-0.19
626,23,-2.15,-0.45
626,24,-0.87,-0.46
626,25,-1.87,-0.48
627,1,0.0,0.0
627,2,0.0,0.0
627,3,0.0,0.0
627,4,0.0,0.0
627,5,0.0,0.0
627,6,0.0,0.0
627,7,-0.45,-0.35
627,8,-0.44,-0.39
627,9,-0.44,-0.28
627,10,-0.4,-0.03
627,11,0.33,0.94
627,12,-0.1,0.23
627,13,-0.07,0.3
627,14,-0.4,-0.0
627,15,-0.25,0.09
627,16,0.11,0.33
627,17,-0.64,-0.29
627,18,-1.03,-0.55
627,19,-0.35,-0.31
627,20,-0.11,-0.07
627,21,-0.06,-0.05
627,22,0.99,1.3
627,23,-0.06,0.33
627,24,-0.27,-0.05
627,25,-0.44,-0.23
628,1,0.0,0.0
628,2,0.0,0.0
628,3,0.0,0.0
628,4,0.0,0.0
628,5,0.0,0.0
628,6,0.0,0.0
628,7,0.0,0.0
628,8,-0.71,0.0
628,9,0.0,0.0
628,10,-0.24,0.0
628,11,-0.71,0.0
628,12,-0.66,0.0
628,13,-0.2,0.0
628,14,-0.77,0.0
628,15,-0.57,0.0
628,16,-0.6,0.0
628,17,-0.47,0.0
628,18,-0.28,0.0
628,19,-0.01,0.0
628,20,-0.35,0.0
628,21,-0.32,0.0
628,22,-0.29,0.0
628,23,-0.44,0.0
628,24,-0.28,0.0
628,25,-0.13,0.0
629,1,0.0,0.0
629,2,0.0,0.0
629,3,0.0,0.0
629,4,0.0,0.0
629,5,0.0,0.0
629,6,0.0,0.0
629,7,-0.45,-0.25
629,8,-0.45,-0.39
629,9,-0.45,-0.52
629,10,0.14,-0.09
629,11,-1.07,-0.2
629,12,2.64,3.43
629,13,5.43,5.91
629,14,8.63,4.18
629,15,0.39,1.6
629,16,-0.65,-0.6
629,17,-0.44,-0.68
629,18,-0.4,-0.68
629,19,-0.6,-0.56
629,20,-0.29,-0.31
629,21,-0.55,-0.54
629,22,-0.26,-0.2
629,23,-0.64,-0.54
629,24,-0.52,-0.55
629,25,-1.1,-0.59
630,1,0.0,0.0
630,2,-0.5,0.0
630,3,-0.5,0.0
630,4,0.0,0.0
630,5,0.0,0.0
630,6,0.0,0.0
630,7,-0.56,-0.24
630,8,-0.7,-0.29
630,9,-0.89,-0.3
630,10,-0.88,-0.27
630,11,-0.7,-0.29
630,12,-1.51,-0.27
630,13,-0.57,-0.33
630,14,-0.82,-0.38
630,15,-0.6,-0.39
630,16,-0.73,-0.4
630,17,-0.97,-0.43
630,18,-1.72,-0.45
630,19,-2.07,-0.45
630,20,-1.56,-0.51
630,21,-1.53,-0.58
630,22,-1.49,-0.67
630,23,-1.58,-0.59
630,24,-1.46,-0.6
630,25,-1.53,-0.61
631,1,0.0,0.0
631,2,0.0,0.0
631,3,0.0,0.0
631,4,0.0,0.0
631,5,0.0,0.0
631,6,0.0,0.0
631,7,-0.5,-0.25
631,8,-0.37,-0.31
631,9,-0.83,-0.29
631,10,0.13,-0.27
631,11,-0.65,-0.32
631,12,-0.87,-0.42
631,13,-1.08,-0.39
631,14,-0.54,-0.36
631,15,-0.77,-0.39
631,16,-0.56,-0.41
631,17,-0.46,-0.41
631,18,-0.5,-0.44
631,19,-0.44,-0.4
631,20,-0.7,-0.44
631,21,-0.08,-0.08
631,22,-0.33,-0.25
631,23,-0.56,-0.37
631,24,-0.77,-0.49
631,25,-1.24,-0.42
632,1,0.0,0.0
632,2,0.0,0.0
632,3,0.0,0.0
632,4,0.0,0.0
632,5,0.0,0.0
632,6,0.0,0.0
632,7,-0.5,-0.54
632,8,0.0,-0.38
632,9,-0.5,-0.43
632,10,0.79,1.16
632,11,0.58,1.11
632,12,7.73,8.31
632,13,21.01,23.37
632,14,2.31,2.96
632,15,0.06,0.77
632,16,0.29,0.59
632,17,-0.79,-0.24
632,18,0.51,0.62
632,19,0.28,0.58
632,20,-0.22,0.14
632,21,-0.43,-0.03
632,22,-0.64,-0.43
632,23,-0.58,-0.52
632,24,-0.29,-0.21
632,25,-0.52,-0.43
633,1,0.0,0.0
633,2,0.0,0.0
633,3,0.0,0.0
633,4,0.0,0.0
633,5,0.0,0.0
633,6,0.0,0.0
633,7,-0.52,0.0
633,8,-0.53,-0.89
633,9,-0.41,-0.05
633,10,-0.74,-0.59
633,11,-0.57,-0.79
633,12,-0.42,-0.04
633,13,-0.54,0.81
633,14,-1.32,-0.76
633,15,-1.14,-0.49
633,16,-1.08,-0.92
633,17,-1.25,-0.56
633,18,-0.92,-0.06
633,19,-0.23,2.13
633,20,-0.78,1.68
633,21,-1.26,0.15
633,22,-1.05,0.65
633,23,-1.58,0.32
633,24,-0.76,3.57
633,25,-1.16,1.11
634,1,0.0,0.0
634,2,0.0,0.0
634,3,0.0,0.0
634,4,0.0,0.0
634,5,0.0,0.0
634,6,0.0,0.0
634,7,-0.69,-0.37
634,8,-1.13,-0.39
634,9,-0.49,-0.12
634,10,-0.16,0.21
634,11,-0.09,0.0
634,12,-0.15,-0.16
634,13,0.58,0.23
634,14,0.19,0.01
634,15,0.76,0.3
634,16,1.44,0.4
634,17,-0.5,-0.17
634,18,-0.62,-0.3
634,19,-0.99,-0.53
634,20,-1.02,-0.5
634,21,-0.67,-0.66
634,22,-0.51,-0.67
634,23,-0.56,-0.61
634,24,0.06,-0.34
634,25,-0.4,-0.47
635,1,0.0,0.0
635,2,0.0,0.0
635,3,0.0,0.0
635,4,0.0,0.0
635,5,0.0,0.0
635,6,0.0,0.0
635,7,0.15,-0.18
635,8,-0.83,-0.61
635,9,-0.69,-0.58
635,10,2.91,-0.48
635,11,0.06,-0.34
635,12,3.11,-0.27
635,13,1.21,-0.37
635,14,0.09,-0.48
635,15,-0.24,-0.46
635,16,0.91,-0.48
635,17,3.16,-0.47
635,18,1.11,-0.6
635,19,-0.42,-0.7
635,20,0.2,-0.54
635,21,0.03,-0.41
635,22,1.04,-0.12
635,23,-0.21,-0.65
635,24,0.94,-0.23
635,25,0.53,-0.28
636,1,0.0,0.0
636,2,0.0,0.0
636,3,0.0,0.0
636,4,0.0,0.0
636,5,0.0,0.0
636,6,0.0,0.0
636,7,0.18,0.07
636,8,-3.23,-1.03
636,9,-0.99,-1.22
636,10,-0.41,-0.43
636,11,-0.44,-0.48
636,12,-1.03,-0.75
636,13,-0.48,-0.46
636,14,-0.92,-0.31
636,15,-1.03,-0.89
636,16,-1.03,-0.69
636,17,-1.0,-0.63
636,18,-0.77,-0.66
636,19,-0.34,-0.39
636,20,-0.55,-0.43
636,21,-0.0,-0.06
636,22,-0.16,-0.02
636,23,-0.35,0.13
636,24,-0.74,-0.34
636,25,-0.71,-0.28
637,1,0.0,0.0
637,2,0.0,0.0
637,3,0.0,0.0
637,4,0.0,0.0
637,5,0.0,0.0
637,6,0.0,0.0
637,7,-0.54,-0.38
637,8,-0.45,-0.33
637,9,-1.69,-0.51
637,10,-0.9,-0.48
637,11,-1.8,-1.08
637,12,-1.04,-0.86
637,13,-0.97,-0.78
637,14,-0.63,-0.68
637,15,-0.62,-0.47
637,16,-0.71,-0.61
637,17,-0.58,-0.51
637,18,-0.56,-0.62
637,19,-0.52,-0.43
637,20,-0.42,-0.11
637,21,-0.48,-0.21
637,22,-0.47,-0.18
637,23,-0.44,0.09
637,24,-0.53,-0.19
637,25,-0.45,-0.15
638,1,0.0,0.0
638,2,0.0,0.0
638,3,0.0,0.0
638,4,0.0,0.0
638,5,0.0,0.0
638,6,0.0,0.0
638,7,-0.63,-0.2
638,8,-1.2,-0.31
638,9,-0.05,-0.21
638,10,-0.93,-0.21
638,11,-1.18,-0.22
638,12,-2.31,-0.2
638,13,-0.16,-0.19
638,14,-0.88,-0.23
638,15,-0.79,-0.26
638,16,-0.63,-0.21
638,17,-0.73,-0.24
638,18,-0.5,-0.15
638,19,-0.93,-0.35
638,20,-0.94,-0.56
638,21,-0.77,-0.45
638,22,-1.11,-0.49
638,23,-1.72,-0.49
638,24,-1.46,-0.54
638,25,-1.89,-0.66
639,1,0.0,0.0
639,2,0.0,0.0
639,3,0.0,0.0
639,4,0.0,0.0
639,5,0.0,0.0
639,6,0.0,0.0
639,7,-1.16,-0.62
639,8,4.31,-0.13
639,9,0.74,-0.25
639,10,-0.74,-0.82
639,11,-0.77,-0.42
639,12,0.63,0.35
639,13,5.39,3.21
639,14,2.47,2.63
639,15,5.97,1.65
639,16,1.26,0.07
639,17,-0.55,-0.03
639,18,3.63,0.88
639,19,-1.0,-0.47
639,20,-1.21,-0.27
639,21,-0.66,-0.16
639,22,-1.56,-0.49
639,23,-1.68,-0.35
639,24,-1.84,-0.55
639,25,-2.34,-0.63
640,1,0.0,0.0
640,2,0.0,0.0
640,3,0.0,0.0
640,4,0.0,0.0
640,5,0.0,0.0
640,6,0.0,0.0
640,7,-0.42,0.0
640,8,-0.61,-0.89
640,9,-0.57,-0.66
640,10,2.78,0.07
640,11,0.56,-0.26
640,12,-0.11,-0.18
640,13,-0.5,-0.16
640,14,0.76,1.92
640,15,0.77,0.04
640,16,0.43,0.59
640,17,1.55,8.3
640,18,1.43,14.58
640,19,1.57,3.45
640,20,0.81,3.16
640,21,0.08,4.03
640,22,-0.13,2.21
640,23,0.15,7.16
640,24,-0.32,1.55
640,25,-0.28,1.9
641,1,0.0,0.0
641,2,0.0,0.0
641,3,0.0,0.0
641,4,0.0,0.0
641,5,0.0,0.0
641,6,0.0,0.0
641,7,0.2,-0.11
641,8,-0.2,-0.2
641,9,-0.07,-0.12
641,10,-0.12,-0.16
641,11,-0.11,-0.12
641,12,0.05,-0.08
641,13,0.06,-0.08
641,14,-0.11,-0.13
641,15,-0.22,-0.24
641,16,-0.23,-0.21
641,17,-0.29,-0.24
641,18,-0.16,0.02
641,19,-0.21,0.06
641,20,-0.28,0.02
641,21,-0.32,-0.03
641,22,-0.23,0.12
641,23,-0.3,-0.0
641,24,-0.36,-0.06
641,25,-0.35,-0.03
642,1,0.0,0.0
642,2,0.0,0.0
642,3,0.0,0.0
642,4,0.0,0.0
642,5,0.0,0.0
642,6,0.0,0.0
642,7,-0.51,-0.38
642,8,-0.65,-0.4
642,9,-0.79,-0.71
642,10,-0.7,-1.0
642,11,-0.7,-0.92
642,12,-0.47,-0.77
642,13,-0.24,-0.49
642,14,-1.09,-0.78
642,15,-0.79,-0.53
642,16,-1.06,-0.52
642,17,-0.26,-0.48
642,18,0.76,0.21
642,19,-0.18,-0.3
642,20,-0.28,-0.41
642,21,0.13,-0.27
642,22,-0.01,-0.29
642,23,-0.28,-0.5
642,24,1.17,-0.31
642,25,1.87,-0.33
643,1,-0.41,0.0
643,2,-0.41,0.0
643,3,-0.41,0.0
643,4,-0.41,0.0
643,5,-0.41,0.0
643,6,-0.41,0.0
643,7,-0.41,0.27
643,8,-0.36,2.75
643,9,-0.37,2.38
643,10,-0.4,0.58
643,11,-0.39,0.1
643,12,-0.38,0.28
643,13,-0.38,0.2
643,14,-0.38,0.44
643,15,-0.38,0.65
643,16,-0.37,0.67
643,17,-0.36,1.02
643,18,-0.33,0.85
643,19,-0.34,0.54
643,20,-0.4,-0.19
643,21,-0.38,0.1
643,22,-0.37,0.2
643,23,-0.4,-0.23
643,24,-0.35,0.59
643,25,-0.36,0.46
644,1,0.0,0.0
644,2,0.0,0.0
644,3,0.0,0.0
644,4,0.0,0.0
644,5,0.0,0.0
644,6,0.0,0.0
644,7,0.0,0.0
644,8,-0.88,-0.1
644,9,-0.9,-0.1
644,10,-0.87,-0.01
644,11,-1.06,-0.08
644,12,-1.21,-0.3
644,13,-0.78,0.17
644,14,-0.63,0.37
644,15,-0.57,0.78
644,16,-0.57,0.66
644,17,-0.54,0.71
644,18,-0.6,0.59
644,19,-0.73,0.44
644,20,-0.77,0.27
644,21,-0.76,0.41
644,22,-0.66,0.66
644,23,-0.73,0.45
644,24,-0.79,0.28
644,25,-0.69,0.36
645,1,0.0,0.0
645,2,0.0,0.0
645,3,0.0,0.0
645,4,0.0,0.0
645,5,0.0,0.0
645,6,0.0,0.0
645,7,0.0,0.0
645,8,0.0,-0.31
645,9,0.0,0.0
645,10,-0.5,-0.31
645,11,-0.78,-0.67
645,12,-0.5,-0.71
645,13,0.0,-0.61
645,14,0.0,0.31
645,15,0.0,-0.57
645,16,-0.5,-0.56
645,17,-0.5,-0.34
645,18,0.0,-0.33
645,19,-0.5,-0.38
645,20,-0.11,-0.41
645,21,-0.77,-0.53
645,22,-0.49,-0.57
645,23,-0.69,-0.49
645,24,-0.73,-0.37
645,25,-0.52,-0.45
646,1,0.0,0.0
646,2,0.0,0.0
646,3,0.0,0.0
646,4,0.0,0.0
646,5,0.0,0.0
646,6,0.0,0.0
646,7,-0.7,-0.54
646,8,0.0,-0.38
646,9,0.0,-0.43
646,10,-3.52,-0.54
646,11,-3.74,-0.95
646,12,-0.66,0.05
646,13,-0.74,-0.38
646,14,-0.44,0.24
646,15,1.89,1.43
646,16,-7.08,-1.38
646,17,-1.53,-0.99
646,18,-8.65,-1.0
646,19,-11.67,-0.79
646,20,-4.08,-0.69
646,21,-1.71,-0.6
646,22,-1.54,-0.73
646,23,-1.05,-0.6
646,24,-0.73,-0.45
646,25,5.42,-0.37
647,1,0.0,0.0
647,2,0.0,0.0
647,3,-0.71,0.0
647,4,-0.71,0.0
647,5,-0.71,0.0
647,6,-0.7,0.0
647,7,-0.71,0.0
647,8,-0.71,-0.31
647,9,-0.71,0.0
647,10,-0.71,-0.31
647,11,-0.71,1.06
647,12,-0.71,0.59
647,13,-0.71,0.06
647,14,-0.71,0.31
647,15,-0.71,4.29
647,16,-0.71,-0.56
647,17,-0.71,-0.34
647,18,-0.71,-0.37
647,19,-0.71,-0.31
647,20,-0.71,-0.56
647,21,-0.71,-0.46
647,22,-0.72,-0.57
647,23,-0.72,-0.48
647,24,-0.71,-0.51
647,25,-0.71,-0.53
648,1,0.0,0.0
648,2,0.0,0.0
648,3,0.0,0.0
648,4,0.0,0.0
648,5,0.0,0.0
648,6,0.0,0.0
648,7,0.0,0.0
648,8,-0.57,-0.31
648,9,0.0,0.0
648,10,0.0,-0.31
648,11,-0.73,-0.67
648,12,-0.58,-0.71
648,13,-0.58,-0.61
648,14,0.0,0.31
648,15,-0.57,-0.57
648,16,-0.58,-0.56
648,17,-0.58,-0.34
648,18,-0.59,-0.37
648,19,-0.58,-0.38
648,20,-0.62,-0.48
648,21,-0.65,-0.53
648,22,-0.57,-0.57
648,23,-0.65,-0.49
648,24,-0.67,-0.54
648,25,-0.6,-0.53
649,1,0.0,0.0
649,2,0.0,0.0
649,3,0.0,0.0
649,4,0.0,0.0
649,5,0.0,0.0
649,6,0.0,0.0
649,7,0.0,-0.48
649,8,1.99,0.31
649,9,-0.9,-0.75
649,10,-0.21,-0.46
649,11,-0.85,-0.66
649,12,-0.35,-0.57
649,13,-0.78,-0.59
649,14,-0.81,-0.58
649,15,2.49,-0.05
649,16,-2.0,-0.63
649,17,-1.19,-0.6
649,18,-1.23,-0.58
649,19,-1.54,-0.72
649,20,-1.0,-0.72
649,21,-0.7,-0.65
649,22,-0.92,-0.67
649,23,-0.23,-0.45
649,24,-0.39,-0.64
649,25,-0.15,-0.39
650,1,0.0,0.0
650,2,0.0,0.0
650,3,0.0,0.0
650,4,0.0,0.0
650,5,0.0,0.0
650,6,0.0,0.0
650,7,1.5,-0.68
650,8,-0.52,-0.84
650,9,-0.49,-0.91
650,10,-0.34,-0.59
650,11,-0.5,-0.99
650,12,-0.62,-1.53
650,13,-0.77,-1.58
650,14,-0.72,-1.26
650,15,-1.07,-1.89
650,16,-0.55,-1.77
650,17,0.35,0.14
650,18,0.76,-0.2
650,19,0.75,-0.72
650,20,1.6,-0.93
650,21,1.01,-0.88
650,22,1.14,-0.9
650,23,2.2,-0.37
650,24,1.48,-0.83
650,25,1.98,-0.44
651,1,0.0,0.0
651,2,0.0,0.0
651,3,0.0,0.0
651,4,0.0,0.0
651,5,0.0,0.0
651,6,0.0,0.0
651,7,0.29,1.16
651,8,1.22,1.94
651,9,0.85,0.44
651,10,-0.06,0.02
651,11,2.07,2.12
651,12,1.43,1.03
651,13,0.91,1.16
651,14,1.54,2.24
651,15,1.62,2.81
651,16,2.35,3.66
651,17,4.51,6.56
651,18,11.94,11.25
651,19,8.77,9.75
651,20,12.83,13.19
651,21,20.9,7.54
651,22,7.1,4.94
651,23,10.42,6.47
651,24,15.77,6.65
651,25,11.13,1.63
652,1,0.0,0.0
652,2,0.0,0.0
652,3,0.0,0.0
652,4,0.0,0.0
652,5,0.0,0.0
652,6,0.0,0.0
652,7,-0.45,-0.34
652,8,-0.45,-0.31
652,9,-0.67,-0.41
652,10,-0.78,-0.7
652,11,-0.36,-0.77
652,12,0.32,-0.28
652,13,-0.7,-0.74
652,14,-0.76,-0.84
652,15,-0.85,-0.6
652,16,-1.31,-0.46
652,17,-1.91,-0.44
652,18,-1.41,-0.45
652,19,-1.8,-0.42
652,20,-1.22,-0.58
652,21,-0.72,-0.7
652,22,-0.62,-0.65
652,23,-0.94,-0.76
652,24,-0.88,-0.7
652,25,-0.42,-0.45
653,1,-0.41,0.0
653,2,-0.41,0.0
653,3,-0.41,0.0
653,4,-0.41,0.0
653,5,-0.41,0.0
653,6,-0.41,0.0
653,7,-0.45,-0.19
653,8,-0.41,-0.3
653,9,-0.42,-0.3
653,10,-0.43,-0.85
653,11,-0.51,-0.6
653,12,-0.45,-0.82
653,13,-0.43,-0.84
653,14,-0.44,-0.68
653,15,-0.44,-0.69
653,16,-0.44,-0.7
653,17,-0.45,-0.6
653,18,-0.54,-0.29
653,19,-0.63,-0.2
653,20,-0.65,-0.37
653,21,-0.64,-0.37
653,22,-0.64,-0.1
653,23,-0.64,-0.09
653,24,-0.61,-0.27
653,25,-0.61,-0.47
654,1,0.0,0.0
654,2,0.0,0.0
654,3,0.0,0.0
654,4,0.0,0.0
654,5,0.0,0.0
654,6,0.0,0.0
654,7,-0.65,-0.38
654,8,-0.17,-0.37
654,9,1.36,0.28
654,10,-0.1,0.77
654,11,-1.1,-0.13
654,12,-0.77,-0.36
654,13,-0.5,-0.53
654,14,0.99,0.02
654,15,-0.39,-0.4
654,16,-0.76,-0.48
654,17,-0.65,-0.52
654,18,0.85,-0.03
654,19,-0.09,-0.28
654,20,-0.33,-0.22
654,21,-0.24,-0.15
654,22,1.84,0.19
654,23,-0.44,-0.3
654,24,-1.12,-0.58
654,25,-0.69,-0.38
655,1,0.0,0.0
655,2,0.0,0.0
655,3,0.0,0.0
655,4,0.0,0.0
655,5,0.0,0.0
655,6,0.0,0.0
655,7,4.88,0.38
655,8,0.33,-0.16
655,9,14.14,0.01
655,10,1.0,-0.42
655,11,0.74,-0.19
655,12,0.33,0.02
655,13,0.37,0.47
655,14,0.04,-0.3
655,15,0.47,-0.25
655,16,2.92,-0.0
655,17,9.1,0.98
655,18,3.01,-0.07
655,19,4.71,-0.0
655,20,3.33,0.2
655,21,3.23,0.75
655,22,5.5,0.95
655,23,3.86,0.27
655,24,1.05,-0.21
655,25,0.39,-0.26
656,1,0.0,0.0
656,2,0.0,0.0
656,3,0.0,0.0
656,4,0.0,0.0
656,5,0.0,0.0
656,6,0.0,0.0
656,7,-0.61,-0.62
656,8,-0.35,-0.73
656,9,-0.36,-0.42
656,10,0.13,0.04
656,11,-1.54,-0.92
656,12,4.57,1.14
656,13,0.55,0.63
656,14,-0.06,-0.36
656,15,-0.34,-0.23
656,16,-0.16,-0.32
656,17,1.36,-0.08
656,18,0.96,-0.52
656,19,0.14,-0.46
656,20,1.05,-0.18
656,21,-0.1,-0.25
656,22,-1.49,-0.47
656,23,-1.1,-0.58
656,24,-0.91,-0.11
656,25,-1.05,0.01
657,1,0.0,0.0
657,2,0.0,0.0
657,3,0.0,0.0
657,4,0.0,0.0
657,5,0.0,0.0
657,6,0.0,0.0
657,7,0.0,0.0
657,8,0.0,-0.3
657,9,-0.44,-0.3
657,10,-1.17,-0.69
657,11,-0.79,-0.53
657,12,-0.51,-0.68
657,13,-0.63,-0.73
657,14,-0.87,-0.68
657,15,-0.54,-0.47
657,16,-1.22,-0.7
657,17,-0.94,-0.46
657,18,-0.92,-0.53
657,19,-1.23,-0.39
657,20,0.15,-0.31
657,21,-0.31,-0.34
657,22,-0.77,-0.4
657,23,-0.65,-0.4
657,24,0.04,-0.37
657,25,0.34,-0.32
658,1,0.0,0.0
658,2,0.0,0.0
658,3,0.0,0.0
658,4,0.0,0.0
658,5,0.0,0.0
658,6,0.0,0.0
658,7,45.58,0.35
658,8,385.5,0.32
658,9,102.51,0.22
658,10,111.3,0.49
658,11,61.31,0.62
658,12,68.99,1.04
658,13,50.92,0.91
658,14,20.77,1.15
658,15,38.52,3.66
658,16,40.66,5.38
658,17,34.64,7.94
658,18,25.55,7.33
658,19,42.26,7.25
658,20,33.83,8.01
658,21,41.73,6.45
658,22,25.96,6.34
658,23,26.29,5.87
658,24,36.11,5.97
658,25,37.45,5.68
659,1,0.0,0.0
659,2,0.0,0.0
659,3,0.0,0.0
659,4,0.0,0.0
659,5,0.0,0.0
659,6,0.0,0.0
659,7,-0.39,-0.23
659,8,-0.39,-0.24
659,9,-0.39,-0.21
659,10,-0.38,-0.2
659,11,-0.38,-0.22
659,12,-0.38,-0.24
659,13,-0.38,-0.22
659,14,-0.37,-0.22
659,15,-0.37,-0.26
659,16,-0.35,-0.21
659,17,-0.37,-0.24
659,18,-0.27,-0.1
659,19,-0.35,-0.15
659,20,-0.28,-0.06
659,21,-0.58,-0.33
659,22,-0.55,-0.31
659,23,-0.75,-0.54
659,24,-0.73,-0.55
659,25,-0.61,-0.38
660,1,0.0,0.0
660,2,0.0,0.0
660,3,0.0,0.0
660,4,0.0,0.0
660,5,0.0,0.0
660,6,0.0,0.0
660,7,-0.45,-0.19
660,8,0.0,-0.3
660,9,0.0,-0.3
660,10,0.18,0.1
660,11,-0.86,-0.53
660,12,-0.83,-0.49
660,13,-0.41,-0.36
660,14,-0.7,-0.24
660,15,-1.22,-0.42
660,16,-0.48,-0.42
660,17,1.27,0.04
660,18,8.66,0.16
660,19,2.35,-0.1
660,20,1.31,-0.27
660,21,-1.01,-0.42
660,22,-0.31,-0.3
660,23,0.09,-0.2
660,24,0.1,-0.18
660,25,-0.17,-0.27
661,1,0.0,0.0
661,2,0.0,0.0
661,3,0.0,0.0
661,4,0.0,0.0
661,5,0.0,0.0
661,6,0.0,0.0
661,7,-0.42,-0.22
661,8,-0.48,-0.24
661,9,-0.48,-0.22
661,10,-0.45,-0.24
661,11,-0.51,-0.25
661,12,-0.52,-0.27
661,13,-0.53,-0.25
661,14,-0.57,-0.28
661,15,-0.65,-0.36
661,16,-0.53,-0.39
661,17,-0.48,-0.39
661,18,-0.54,-0.48
661,19,-0.55,-0.41
661,20,-0.64,-0.55
661,21,-0.71,-0.59
661,22,-0.73,-0.59
661,23,-0.76,-0.57
661,24,-0.82,-0.52
661,25,-0.81,-0.52
662,1,0.0,0.0
662,2,0.0,0.0
662,3,0.0,0.0
662,4,0.0,0.0
662,5,0.0,0.0
662,6,0.0,0.0
662,7,-0.63,-0.21
662,8,1.13,2.74
662,9,-1.71,-1.03
662,10,-0.85,-0.72
662,11,-0.47,-0.35
662,12,-0.61,-0.7
662,13,-0.55,-0.51
662,14,-0.59,-0.42
662,15,-0.93,-0.72
662,16,-0.62,-0.45
662,17,-1.12,-0.61
662,18,-0.98,-0.75
662,19,-0.71,-0.66
662,20,-0.71,-0.39
662,21,-1.0,-0.53
662,22,-1.2,-0.67
662,23,-1.68,-0.71
662,24,-2.16,-0.97
662,25,-1.0,-0.82
663,1,0.0,0.0
663,2,0.0,0.0
663,3,0.0,0.0
663,4,0.0,0.0
663,5,0.0,0.0
663,6,0.0,0.0
663,7,0.0,0.0
663,8,0.0,0.0
663,9,0.0,0.0
663,10,0.0,0.0
663,11,0.0,-0.27
663,12,0.0,-0.11
663,13,-0.71,-0.32
663,14,-0.71,-0.43
663,15,-0.24,-0.17
663,16,-0.71,-0.35
663,17,-1.42,-0.44
663,18,-2.11,-0.29
663,19,5.9,-0.08
663,20,0.19,0.15
663,21,-0.81,-0.19
663,22,-1.34,-0.33
663,23,-0.38,0.56
663,24,-0.66,0.2
663,25,1.34,0.27
664,1,0.0,0.0
664,2,0.0,0.0
664,3,0.0,0.0
664,4,0.0,0.0
664,5,0.0,0.0
664,6,0.0,0.0
664,7,-0.5,-0.42
664,8,-0.86,-0.39
664,9,-0.57,-0.59
664,10,-0.38,-0.33
664,11,0.53,0.67
664,12,-0.12,0.03
664,13,2.87,3.94
664,14,0.61,1.41
664,15,0.33,0.14
664,16,-0.42,-0.49
664,17,-0.53,-0.49
664,18,-0.41,-0.49
664,19,-0.36,-0.47
664,20,-0.51,-0.71
664,21,-0.53,-0.53
664,22,0.04,-0.25
664,23,-0.39,-0.39
664,24,-0.16,-0.2
664,25,-0.29,-0.21
665,1,0.0,0.0
665,2,0.0,0.0
665,3,0.0,0.0
665,4,0.0,0.0
665,5,0.0,0.0
665,6,0.0,0.0
665,7,1.0,0.0
665,8,2.28,0.0
665,9,19.07,0.0
665,10,11.65,0.0
665,11,12.93,0.0
665,12,8.84,0.0
665,13,12.12,0.0
665,14,19.91,0.0
665,15,37.98,0.0
665,16,37.7,0.0
665,17,29.93,0.0
665,18,10.24,0.0
665,19,3.83,0.0
665,20,2.83,0.0
665,21,3.68,0.0
665,22,3.72,0.0
665,23,3.49,0.0
665,24,5.85,0.0
665,25,5.63,0.0
666,1,0.0,0.0
666,2,0.0,0.0
666,3,0.0,0.0
666,4,0.0,0.0
666,5,0.0,0.0
666,6,0.0,0.0
666,7,-0.19,0.46
666,8,0.1,1.25
666,9,0.13,1.33
666,10,0.05,1.07
666,11,0.23,1.53
666,12,0.4,1.9
666,13,0.71,2.64
666,14,1.08,3.48
666,15,2.0,5.27
666,16,2.65,6.29
666,17,2.28,5.59
666,18,1.65,4.54
666,19,0.66,2.62
666,20,0.55,2.39
666,21,0.47,2.24
666,22,0.45,2.13
666,23,0.29,1.82
666,24,0.11,1.44
666,25,0.26,1.7
667,1,0.0,0.0
667,2,0.0,0.0
667,3,0.0,0.0
667,4,0.0,0.0
